Timestamp,CarOrdinalID,CarClass,CarPerformanceIndex,DriveTrainType,NumCylinders,EngineMaxRPM,EndingeIdelRPM,EngineCurrentRPM,Speed,Power,Torque,Boost,Gear,Accel,Brake,Clutch,HandBrake,Fuel,roundedCurrentRPM,roundedPower,roundedTorque
1/31/2024 01:00:01,2352,6,836,2,6,9000,800,6042.1724,204.0,109.6296,94.121,15.435,8,21,100,0,0,1.0,6042,76,69
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6043,77,70
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6044,78,71
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6045,79,71
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6046,80,72
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6047,81,73
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6048,82,74
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6049,84,75
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6050,85,76
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6051,86,76
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6052,87,77
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6053,88,78
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6054,89,79
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6055,90,80
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6056,91,81
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6057,92,81
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6058,93,82
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6059,94,83
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6060,95,84
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6061,96,85
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6062,98,86
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6063,99,86
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6064,100,87
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6065,101,88
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6066,102,89
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6067,103,90
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6068,104,90
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6069,105,91
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6070,106,92
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6071,107,93
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6072,108,94
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6073,109,95
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6074,110,95
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6075,111,96
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6076,113,97
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6077,114,98
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6078,115,99
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6079,116,100
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6080,117,100
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6081,118,101
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6082,119,102
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6083,120,103
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6084,121,104
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6085,122,105
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6086,123,105
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6087,124,106
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6088,125,107
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6089,127,108
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6090,128,109
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6091,129,109
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6092,130,110
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6093,131,111
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6094,132,112
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6095,133,113
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6096,134,114
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6097,135,114
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6098,136,115
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6099,137,116
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6100,138,117
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6101,139,118
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6102,141,119
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6103,142,119
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6104,143,120
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6105,144,121
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6106,145,122
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6107,146,123
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6108,147,124
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6109,148,124
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6110,149,125
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6111,150,126
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6112,151,127
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6113,152,128
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6114,153,128
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6115,154,129
,2352,6,836,2,6,9000,800,,,0.0,0.0,0.0,8,0,0,0,0,0.0,6116,156,130
